Id,C1x1FechaPeriodico,fuente,num_reportajes,C1x2FechaEvento,C1x3EPLargo[Si],id_EPLargo,Duración (en días),dias_cobertura,C1x3x1EPLargoFInicio,C1x3x2EPLargoFTermin,Numero de Actores,Numero de Campos,C3x1CMS 1. Afectados y damnificados,C3x1CMS 2. Campesinos,C3x1CMS 3. Justicia,C3x1CMS 4. Democracia electoral,C3x1CMS 5. Consumo,C3x1CMS 6. Contra_la_Privatización,C3x1CMS 7. Derechos_humanos,C3x1CMS 9. Desempleo,C3x1CMS 11. Ecologista,C3x1CMS 14. Sindicalismo privado,C3x1CMS 15. Sindicalismo público,C3x1CMS 16. Estudiantil,C3x1CMS 17. Religioso,C3x1CMS 18. Indígenista,C3x1CMS 19. Jubilados,C3x1CMS 20. LGBTTI,C3x1CMS 21. Feminismo,C3x1CMS 23. Obreros_sindicalizados,C3x1CMS 26. Pobladores_urbanos,C3x1CMS 24. Opositores_a_reformas_estructurales,C3x1CMS 25. Convergencia_de_OMS,C3x1CMS 27. Trabajadores_asalariados,Numero de Demandas,Ayotzinapa,Reforma educativa,C6x1LugarEstado,C6x2Municipio,C6x3Lugar,Geolocalización,exactitud,C7LugarAgravio[Local],C7x1AgravioNOlocal,C7x1x1NolocalEstado,C8AlcanceT,C9TipoRepertorio,Numero de Repertorios,C9x1RPp 1. Acciones artísticas y simbólicas,C9x1RPp 2. Acciones dramáticas en tono de comedia,C9x1RPp 3. Acciones dramáticas en tono de tragedia,C9x1RPp 4. Bloqueo,C9x1RPp 5. Boicot,C9x1RPp 6. Brigadeo,C9x1RPp 7. Cadena Humana,C9x1RPp 8. Campamento,C9x1RPp 9. Caravana,C9x1RPp 10. Ciberactivismo,C9x1RPp 11. Cierre de negocios,C9x1RPp 12. Desnudos,C9x1RPp 13. Desobediencia civil,C9x1RPp 14. Hackeo,C9x1RPp 16. Huelga de hambre,C9x1RPp 15. Huelga,C9x1RPp 18. Marcha,C9x1RPp 19. Marcha conmemorativa,C9x1RPp 20. Mitin,C9x1RPp 21. Paro de labores,C9x1RPp 22. Plantón,C9x1RPp 17. Indeterminado,C9x1RPp 23. Retención pacífica devehículos,C9x1RPp 24. Rodada,C9x1RPp 25. Toma de casetas,C9x1RPp 26. Toma de instalaciones,C9x1RPp 27. Otro,C9x2RPv 1. Agresiones contra civiles,C9x2RPv 2. Agresiones contra uniformados,C9x2RPv 3. Ataques a civiles,C9x2RPv 4. Ataques a uniformados,C9x2RPv 5. Autoagresiones,C9x2RPv 6. Destrucción de bienes de los partidos políticos,C9x2RPv 7. Destrucción de bienes privados,C9x2RPv 8. Destrucción de bienes públicos,C9x2RPv 9. Destrucción de infraestructura,C9x2RPv 10. Disparos contra civiles,C9x2RPv 11. Disparos contra uniformados,C9x2RPv 12. Exhibición de armas blancas,C9x2RPv 13. Exhibición de armas de fuego,C9x2RPv 15. Petardos y molotov contra civiles,C9x2RPv 16. Petardos y molotov contra uniformados,C9x2RPv 17. Proyectiles contra civiles,C9x2RPv 18. Proyectiles contra uniformados,C9x2RPv 19. Motines,C9x2RPv 14. Indeterminado,C9x2RPv 20. Retención de civiles,C9x2RPv 21. Retención de funcionarios,C9x2RPv 22. Retención de uniformados,C9x2RPv 23. Retención violenta de vehículos,C9x2RPv 24. Toma u ocupación violenta,C9x2RPv 25. Otro,C10 Se abrió interlocución,C10 Se atendieron demandas,C10 Se atendieron demandas parcialmente,C10 Intervino fuerza pública,C10 Violencia de no uniformados,C10 Bloqueos,C10 Encapsulamientos,C10 Desalojos (con o sin violencia),C10 Agresiones de parte de uniformados,C10x1x1TipoViolUnif,C10x1x2 Gas lacrimógeno y/o pimienta,C10x1x2 Balas de goma,C10x1x2 Disparos,C10x1x2 Toletazos,C10x1x2 Otros,C10x1x3 ¿Hubo Protestantes detenidos?,C10x1x3 ¿Hubo Uniformados detenidos?,C10x1x3 ¿Hubo Transeúntes detenidos?,C10x1x3 ¿Hubo Protestantes retenidos contra su voluntad?,C10x1x3 ¿Hubo Uniformados retenidos contra su voluntad?,C10x1x3 ¿Hubo Transeúntes retenidos contra su voluntad?,C10x1x3 ¿Hubo Protestantes heridos?,C10x1x3 ¿Hubo Uniformados heridos?,C10x1x3 ¿Hubo Transeúntes heridos?,C10x1x3 ¿Hubo Protestantes muertos?,C10x1x3 ¿Hubo Uniformados muertos?,C10x1x3 ¿Hubo Transeúntes muertos?,C10x1x4DestruccionB[BPub],C10x1x4DestruccionB[BPri]
C-446,24/02/2016,http://www.jornada.unam.mx/2016/02/24/sociedad/037n2soc,1,23/02/2016,Sí,L_23,2,2,22/02/2016,23/02/2016,2,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,Chiapas,Tuxtla Gutiérrez,Torre Chiapas,"16.7547697,-93.080745,21z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-447,25/02/2016,http://www.jornada.unam.mx/2016/02/25/sociedad/038n1soc,1,24/02/2016,Sí,L_24,2,2,23/02/2016,24/02/2016,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ciudad de México,Benito Juárez,"Secretaría de Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación","19.3731869,-99.1625543,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-448,11/03/2016,http://www.jornada.unam.mx/2016/03/11/politica/014n3pol,1,10/03/2016,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Acapulco de Juárez,Av. Costera Miguel Alemán,"16.8583635,-99.8899792,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-449,22/03/2016,http://www.jornada.unam.mx/2016/03/22/estados/028n1est,1,21/03/2016,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Baja California,Mexicali,Monumento a Benito Juárez,"32.6477255,-115.4546127,17z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-450,30/03/2016,http://www.jornada.unam.mx/2016/03/30/politica/015n1pol,1,29/03/2016,Sí,L_25,16,3,28/03/2016,12/04/2016,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-451,05/04/2016,http://www.jornada.unam.mx/2016/04/05/politica/023n2pol,1,04/04/2016,Sí,L_25,16,3,28/03/2016,12/04/2016,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-452,05/04/2016,http://www.jornada.unam.mx/2016/04/05/politica/023n2pol,1,04/04/2016,No,,1,1,,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,Oaxaca,Tlacolula de Matamoros,Carretera,"16.9610963,-96.4766235,20z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-453,05/04/2016,http://www.jornada.unam.mx/2016/04/05/politica/023n2pol,1,04/04/2016,No,,1,1,,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,Puebla,Tepeaca,Carretera,"18.9521596,-97.8938135,19z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-454,10/04/2016,http://www.jornada.unam.mx/2016/04/10/estados/024n2est,1,09/04/2016,No,,1,1,,,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Estado de México,Texcoco,penal Molino de Flores,"19.5060432,-98.885339,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-455,11/04/2016,http://www.jornada.unam.mx/2016/04/11/estados/030n1est,1,10/04/2016,No,,1,1,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,Guerrero,Chilpancingo de los Bravo,Monumento a El Caudillo del Sur,"17.5307124,-99.4965209,21z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-456,12/04/2016,http://www.jornada.unam.mx/2016/04/12/politica/006n1pol,1,11/04/2016,No,,1,1,,,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-457,13/04/2016,http://www.jornada.unam.mx/2016/04/13/politica/013n1pol | http://www.jornada.unam.mx/2016/04/14/sociedad/032n1soc,2,12/04/2016,Sí,L_25,16,3,28/03/2016,12/04/2016,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-458,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/006n1pol,1,15/04/2016,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Michoacán,Lázaro Cárdenas,zona industrial,"17.5828075,-99.5169515,17z",sí,No,Asuntos nacionales,,Local,Pacífico,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-459,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,La Pochota,"16.7878012,-93.1249908,17z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,Proporcional,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C-460,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Comitán de Domínguez,,"16.2327599,-92.1478684,14z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-461,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tapachula,,"14.9274459,-92.5948008,10z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-462,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Catazajá,,"17.718754,-92.0261754,15z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-463,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Frontera Comalapa,Ciudad Cuauhtémoc,"15.6670914,-92.0074124,16z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-464,16/04/2016,http://www.jornada.unam.mx/2016/04/16/politica/007n1pol,1,15/04/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,San Cristóbal de las Casas,Plaza Catedral,"16.7375831,-92.6399627,17z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,Proporcional,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
C-465,23/04/2016,http://www.jornada.unam.mx/2016/04/23/politica/013n1pol,1,22/04/2016,No,,1,1,,,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,Chiapas,Tuxtla Gutiérrez,Zócalo,"16.7552928,-93.1233807,21z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-466,27/04/2016,http://www.jornada.unam.mx/2016/04/27/politica/013n1pol,1,26/04/2016,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Chiapas,,,"16.2583825,-93.3759214,8z",estatal,No,Asuntos de otro estado/municipio,Guerrero,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-467,02/05/2016,http://www.jornada.unam.mx/2016/05/02/estados/026n2est,1,01/05/2016,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Querétaro,Querétaro,andador 5 de Mayo,"20.5931198,-100.3929453,17z",sí,Sí,,,Local,Pacífico,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-468,03/05/2016,http://www.jornada.unam.mx/2016/05/03/politica/015n1pol,1,02/05/2016,No,,1,1,,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Ciudad de México,Benito Juárez,SAGARPA,"19.3731869,-99.1625543,17z",sí,No,Asuntos de otro estado/municipio,Sinaloa,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-469,10/05/2016,http://www.jornada.unam.mx/2016/05/10/capital/029n2cap,1,09/05/2016,Sí,L_26,3,1,08/05/2016,10/05/2016,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,Ciudad de México,Tlalpan,Explanada delegacional.,"19.2887653,-99.1670637,21z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-470,16/05/2016,http://www.jornada.unam.mx/2016/05/16/politica/005n2pol,1,15/05/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,Chiapas,Tuxtla Gutiérrez,,"16.7460768,-93.1645893,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-471,16/05/2016,http://www.jornada.unam.mx/2016/05/16/politica/005n2pol,1,15/05/2016,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,Chihuahua,Chihuahua,,"28.6710638,-106.134658,12z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-472,17/05/2016,http://www.jornada.unam.mx/2016/05/17/politica/003n1pol,1,16/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,Instalaciones de Televisoras,"16.7643692,-93.1252635,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-473,19/05/2016,http://www.jornada.unam.mx/2016/05/19/sociedad/032n3soc,1,18/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,,"16.7460768,-93.1645893,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-474,20/05/2016,http://www.jornada.unam.mx/2016/05/20/politica/003n1pol,1,19/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Delegación de la SEP,"16.7623713,-93.1006929,21z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-475,21/05/2016,http://www.jornada.unam.mx/2016/05/21/politica/008n2pol,1,20/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Centro,"16.7546382,-93.1156204,21z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-476,22/05/2016,http://www.jornada.unam.mx/2016/05/22/politica/003n1pol,1,21/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Calzada el sumidero,"16.7830682,-93.0984616,21z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,Proporcional,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C-477,24/05/2016,http://www.jornada.unam.mx/2016/05/24/estados/026n1est,1,23/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,Chiapas,Tuxtla Gutiérrez,parque central,"16.7552928,-93.1233807,21z",sí,No,Asuntos nacionales,,Local,Pacífico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-478,25/05/2016,http://www.jornada.unam.mx/2016/05/25/politica/008n2pol,1,24/05/2016,Sí,L_27,128,60,15/05/2016,19/09/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,centros comerciales,"16.7460768,-93.1645893,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
